bioguide_id,full_name,first_name,last_name,birthday,gender,party,state,term_start,term_end,type,age
D000557,Charles Dunwell,Charles,Dunwell,1852-02-13,M,Republican,NY,1903-11-09,1905-03-03,rep,172
D000557,Charles Dunwell,Charles,Dunwell,1852-02-13,M,Republican,NY,1905-12-04,1907-03-03,rep,172
D000557,Charles Dunwell,Charles,Dunwell,1852-02-13,M,Republican,NY,1907-12-02,1909-03-03,rep,172
E000110,Stephen Elkins,Stephen,Elkins,1841-09-26,M,Republican,NM,1873-12-01,1875-03-03,rep,182
E000110,Stephen Elkins,Stephen,Elkins,1841-09-26,M,Republican,NM,1875-12-06,1877-03-03,rep,182
E000110,Stephen Elkins,Stephen,Elkins,1841-09-26,M,Republican,WV,1895-12-02,1901-03-03,sen,182
E000110,Stephen Elkins,Stephen,Elkins,1841-09-26,M,Republican,WV,1901-12-02,1907-03-03,sen,182
E000110,Stephen Elkins,Stephen,Elkins,1841-09-26,M,Republican,WV,1907-12-02,1911-12-31,sen,182
F000307,John Foster,John,Foster,1862-01-31,M,Republican,IN,1905-12-04,1907-03-03,rep,162
F000307,John Foster,John,Foster,1862-01-31,M,Republican,IN,1907-12-02,1909-03-03,rep,162
F000310,Murphy Foster,Murphy,Foster,1849-01-12,M,Democrat,LA,1901-12-02,1907-03-03,sen,175
F000310,Murphy Foster,Murphy,Foster,1849-01-12,M,Democrat,LA,1907-12-02,1913-03-03,sen,175
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1871-03-04,1873-03-03,rep,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1873-12-01,1875-03-03,rep,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1875-12-06,1877-03-03,rep,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1877-10-15,1879-03-03,rep,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1879-03-18,1881-03-03,rep,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1881-12-05,1883-03-03,sen,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1883-12-03,1889-03-03,sen,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1889-12-02,1895-03-03,sen,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1895-12-02,1901-03-03,sen,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1901-12-02,1907-03-03,sen,193
F000398,William Frye,William,Frye,1830-09-02,M,Republican,ME,1907-12-02,1911-12-31,sen,193
F000421,Elmer Fulton,Elmer,Fulton,1865-04-22,M,Democrat,OK,1907-12-02,1909-03-03,rep,159
G000007,John Gaines,John,Gaines,1860-08-24,M,Democrat,TN,1897-03-15,1899-03-03,rep,163
G000007,John Gaines,John,Gaines,1860-08-24,M,Democrat,TN,1899-12-04,1901-03-03,rep,163
G000007,John Gaines,John,Gaines,1860-08-24,M,Democrat,TN,1901-12-02,1903-03-03,rep,163
G000007,John Gaines,John,Gaines,1860-08-24,M,Democrat,TN,1903-11-09,1905-03-03,rep,163
G000007,John Gaines,John,Gaines,1860-08-24,M,Democrat,TN,1905-12-04,1907-03-03,rep,163
G000007,John Gaines,John,Gaines,1860-08-24,M,Democrat,TN,1907-12-02,1909-03-03,rep,163
G000032,Robert Gamble,Robert,Gamble,1851-02-07,M,Republican,SD,1895-12-02,1897-03-03,rep,173
G000032,Robert Gamble,Robert,Gamble,1851-02-07,M,Republican,SD,1899-12-04,1901-03-03,rep,173
G000032,Robert Gamble,Robert,Gamble,1851-02-07,M,Republican,SD,1901-12-02,1907-03-03,sen,173
G000032,Robert Gamble,Robert,Gamble,1851-02-07,M,Republican,SD,1907-12-02,1913-03-03,sen,173
G000187,Clarence Gilhams,Clarence,Gilhams,1860-04-11,M,Republican,IN,1905-12-04,1907-03-03,rep,164
G000187,Clarence Gilhams,Clarence,Gilhams,1860-04-11,M,Republican,IN,1907-12-02,1909-03-03,rep,164
G000375,Daniel Granger,Daniel,Granger,1852-05-30,M,Democrat,RI,1903-11-09,1905-03-03,rep,172
G000375,Daniel Granger,Daniel,Granger,1852-05-30,M,Democrat,RI,1905-12-04,1907-03-03,rep,172
G000375,Daniel Granger,Daniel,Granger,1852-05-30,M,Democrat,RI,1907-12-02,1909-03-03,rep,172
G000520,Simon Guggenheim,Simon,Guggenheim,1867-12-30,M,Republican,CO,1907-12-02,1913-03-03,sen,156
H000004,Richard Hackett,Richard,Hackett,1866-12-04,M,Democrat,NC,1907-12-02,1909-03-03,rep,157
H000007,Thomas Hackney,Thomas,Hackney,1861-12-11,M,Democrat,MO,1907-12-02,1909-03-03,rep,162
H000017,Warren Haggott,Warren,Haggott,1864-05-18,M,Republican,CO,1907-12-02,1909-03-03,rep,160
H000035,Nathan Hale,Nathan,Hale,1860-02-11,M,Republican,TN,1905-12-04,1907-03-03,rep,164
H000035,Nathan Hale,Nathan,Hale,1860-02-11,M,Republican,TN,1907-12-02,1909-03-03,rep,164
H000066,Philo Hall,Philo,Hall,1865-12-31,M,Republican,SD,1907-12-02,1909-03-03,rep,158
H000107,Daniel Hamilton,Daniel,Hamilton,1861-12-20,M,Democrat,IA,1907-12-02,1909-03-03,rep,162
H000190,John Harding,John,Harding,1877-06-27,M,Republican,OH,1907-12-02,1909-03-03,rep,147
H000322,Kittredge Haskins,Kittredge,Haskins,1836-04-08,M,Republican,VT,1901-12-02,1903-03-03,rep,188
H000322,Kittredge Haskins,Kittredge,Haskins,1836-04-08,M,Republican,VT,1903-11-09,1905-03-03,rep,188
H000322,Kittredge Haskins,Kittredge,Haskins,1836-04-08,M,Republican,VT,1905-12-04,1907-03-03,rep,188
H000322,Kittredge Haskins,Kittredge,Haskins,1836-04-08,M,Republican,VT,1907-12-02,1909-03-03,rep,188
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1881-12-05,1883-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1883-12-03,1885-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1885-12-07,1887-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1893-08-07,1895-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1895-12-02,1897-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1897-03-15,1899-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1899-12-04,1901-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1901-12-02,1903-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1903-11-09,1905-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1905-12-04,1907-03-03,rep,190
H000523,William Hepburn,William,Hepburn,1833-11-04,M,Republican,IA,1907-12-02,1909-03-03,rep,190
H000614,Wilson Hill,Wilson,Hill,1863-01-19,M,Democrat,MS,1903-11-09,1905-03-03,rep,161
H000614,Wilson Hill,Wilson,Hill,1863-01-19,M,Democrat,MS,1905-12-04,1907-03-03,rep,161
H000614,Wilson Hill,Wilson,Hill,1863-01-19,M,Democrat,MS,1907-12-02,1909-03-03,rep,161
H000724,Elias Holliday,Elias,Holliday,1842-03-05,M,Republican,IN,1901-12-02,1903-03-03,rep,182
H000724,Elias Holliday,Elias,Holliday,1842-03-05,M,Republican,IN,1903-11-09,1905-03-03,rep,182
H000724,Elias Holliday,Elias,Holliday,1842-03-05,M,Republican,IN,1905-12-04,1907-03-03,rep,182
H000724,Elias Holliday,Elias,Holliday,1842-03-05,M,Republican,IN,1907-12-02,1909-03-03,rep,182
J000029,William Jackson,William,Jackson,1839-10-15,M,Republican,MD,1901-12-02,1903-03-03,rep,184
J000029,William Jackson,William,Jackson,1839-10-15,M,Republican,MD,1903-11-09,1905-03-03,rep,184
J000029,William Jackson,William,Jackson,1839-10-15,M,Republican,MD,1907-12-02,1909-03-03,rep,184
J000043,Addison James,Addison,James,1849-02-27,M,Republican,KY,1907-12-02,1909-03-03,rep,175
J000084,John Jenkins,John,Jenkins,1843-08-24,M,Republican,WI,1895-12-02,1897-03-03,rep,180
J000084,John Jenkins,John,Jenkins,1843-08-24,M,Republican,WI,1897-03-15,1899-03-03,rep,180
J000084,John Jenkins,John,Jenkins,1843-08-24,M,Republican,WI,1899-12-04,1901-03-03,rep,180
J000084,John Jenkins,John,Jenkins,1843-08-24,M,Republican,WI,1901-12-02,1903-03-03,rep,180
J000084,John Jenkins,John,Jenkins,1843-08-24,M,Republican,WI,1903-11-09,1905-03-03,rep,180
J000084,John Jenkins,John,Jenkins,1843-08-24,M,Republican,WI,1905-12-04,1907-03-03,rep,180
J000084,John Jenkins,John,Jenkins,1843-08-24,M,Republican,WI,1907-12-02,1909-03-03,rep,180
K000184,William Kimball,William,Kimball,1857-11-04,M,Democrat,KY,1907-12-02,1909-03-03,rep,166
K000252,William Kitchin,William,Kitchin,1866-10-09,M,Democrat,NC,1897-03-15,1899-03-03,rep,157
K000252,William Kitchin,William,Kitchin,1866-10-09,M,Democrat,NC,1899-12-04,1901-03-03,rep,157
K000252,William Kitchin,William,Kitchin,1866-10-09,M,Democrat,NC,1901-12-02,1903-03-03,rep,157
K000252,William Kitchin,William,Kitchin,1866-10-09,M,Democrat,NC,1903-11-09,1905-03-03,rep,157
K000252,William Kitchin,William,Kitchin,1866-10-09,M,Democrat,NC,1905-12-04,1907-03-03,rep,157
K000252,William Kitchin,William,Kitchin,1866-10-09,M,Democrat,NC,1907-12-02,1909-03-03,rep,157
K000289,Philip Knopf,Philip,Knopf,1847-11-18,M,Republican,IL,1903-11-09,1905-03-03,rep,176
K000289,Philip Knopf,Philip,Knopf,1847-11-18,M,Republican,IL,1905-12-04,1907-03-03,rep,176
K000289,Philip Knopf,Philip,Knopf,1847-11-18,M,Republican,IL,1907-12-02,1909-03-03,rep,176
L000028,James Lamar,James,Lamar,1866-03-28,M,Democrat,MO,1903-11-09,1905-03-03,rep,158
L000028,James Lamar,James,Lamar,1866-03-28,M,Democrat,MO,1907-12-02,1909-03-03,rep,158
L000031,William Lamar,William,Lamar,1853-06-12,M,Democrat,FL,1903-11-09,1905-03-03,rep,171
L000031,William Lamar,William,Lamar,1853-06-12,M,Democrat,FL,1905-12-04,1907-03-03,rep,171
L000031,William Lamar,William,Lamar,1853-06-12,M,Democrat,FL,1907-12-02,1909-03-03,rep,171
L000050,Charles Landis,Charles,Landis,1858-07-09,M,Republican,IN,1897-03-15,1899-03-03,rep,166
L000050,Charles Landis,Charles,Landis,1858-07-09,M,Republican,IN,1899-12-04,1901-03-03,rep,166
L000050,Charles Landis,Charles,Landis,1858-07-09,M,Republican,IN,1901-12-02,1903-03-03,rep,166
L000050,Charles Landis,Charles,Landis,1858-07-09,M,Republican,IN,1903-11-09,1905-03-03,rep,166
L000050,Charles Landis,Charles,Landis,1858-07-09,M,Republican,IN,1905-12-04,1907-03-03,rep,166
L000050,Charles Landis,Charles,Landis,1858-07-09,M,Republican,IN,1907-12-02,1909-03-03,rep,166
L000079,Jay Laning,Jay,Laning,1853-05-15,M,Republican,OH,1907-12-02,1909-03-03,rep,171
L000175,Eugene Leake,Eugene,Leake,1877-07-13,M,Democrat,NJ,1907-12-02,1909-03-03,rep,147
L000239,John Lenahan,John,Lenahan,1852-11-15,M,Democrat,PA,1907-12-02,1909-03-03,rep,171
L000281,Elijah Lewis,Elijah,Lewis,1854-03-27,M,Democrat,GA,1897-03-15,1899-03-03,rep,170
L000281,Elijah Lewis,Elijah,Lewis,1854-03-27,M,Democrat,GA,1899-12-04,1901-03-03,rep,170
L000281,Elijah Lewis,Elijah,Lewis,1854-03-27,M,Democrat,GA,1901-12-02,1903-03-03,rep,170
L000281,Elijah Lewis,Elijah,Lewis,1854-03-27,M,Democrat,GA,1903-11-09,1905-03-03,rep,170
L000281,Elijah Lewis,Elijah,Lewis,1854-03-27,M,Democrat,GA,1905-12-04,1907-03-03,rep,170
L000281,Elijah Lewis,Elijah,Lewis,1854-03-27,M,Democrat,GA,1907-12-02,1909-03-03,rep,170
L000308,George Lilley,George,Lilley,1859-08-03,M,Republican,CT,1903-11-09,1905-03-03,rep,165
L000308,George Lilley,George,Lilley,1859-08-03,M,Republican,CT,1905-12-04,1907-03-03,rep,165
L000308,George Lilley,George,Lilley,1859-08-03,M,Republican,CT,1907-12-02,1909-03-03,rep,165
L000355,Charles Littlefield,Charles,Littlefield,1851-06-21,M,Republican,ME,1899-12-04,1901-03-03,rep,173
L000355,Charles Littlefield,Charles,Littlefield,1851-06-21,M,Republican,ME,1901-12-02,1903-03-03,rep,173
L000355,Charles Littlefield,Charles,Littlefield,1851-06-21,M,Republican,ME,1903-11-09,1905-03-03,rep,173
L000355,Charles Littlefield,Charles,Littlefield,1851-06-21,M,Republican,ME,1905-12-04,1907-03-03,rep,173
L000355,Charles Littlefield,Charles,Littlefield,1851-06-21,M,Republican,ME,1907-12-02,1909-03-03,rep,173
M000163,Thomas Marshall,Thomas,Marshall,1854-03-07,M,Republican,ND,1901-12-02,1903-03-03,rep,170
M000163,Thomas Marshall,Thomas,Marshall,1854-03-07,M,Republican,ND,1903-11-09,1905-03-03,rep,170
M000163,Thomas Marshall,Thomas,Marshall,1854-03-07,M,Republican,ND,1905-12-04,1907-03-03,rep,170
M000163,Thomas Marshall,Thomas,Marshall,1854-03-07,M,Republican,ND,1907-12-02,1909-03-03,rep,170
M000444,Charles McGavin,Charles,McGavin,1874-01-10,M,Republican,IL,1905-12-04,1907-03-03,rep,150
M000444,Charles McGavin,Charles,McGavin,1874-01-10,M,Republican,IL,1907-12-02,1909-03-03,rep,150
M000533,Frank McLain,Frank,McLain,1852-01-29,M,Democrat,MS,1897-03-15,1899-03-03,rep,172
M000533,Frank McLain,Frank,McLain,1852-01-29,M,Democrat,MS,1899-12-04,1901-03-03,rep,172
M000533,Frank McLain,Frank,McLain,1852-01-29,M,Democrat,MS,1901-12-02,1903-03-03,rep,172
M000533,Frank McLain,Frank,McLain,1852-01-29,M,Democrat,MS,1903-11-09,1905-03-03,rep,172
M000533,Frank McLain,Frank,McLain,1852-01-29,M,Democrat,MS,1905-12-04,1907-03-03,rep,172
M000533,Frank McLain,Frank,McLain,1852-01-29,M,Democrat,MS,1907-12-02,1909-03-03,rep,172
M000542,Anselm McLaurin,Anselm,McLaurin,1848-03-26,M,Democrat,MS,1894-01-01,1895-03-03,sen,176
M000542,Anselm McLaurin,Anselm,McLaurin,1848-03-26,M,Democrat,MS,1901-12-02,1907-03-03,sen,176
M000542,Anselm McLaurin,Anselm,McLaurin,1848-03-26,M,Democrat,MS,1907-12-02,1909-12-31,sen,176
M000569,Samuel McMillan,Samuel,McMillan,1850-08-06,M,Republican,NY,1907-12-02,1909-03-03,rep,174
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1891-12-07,1893-03-03,rep,181
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1893-08-07,1895-03-03,rep,181
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1895-12-02,1897-03-03,rep,181
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1897-03-15,1899-03-03,rep,181
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1899-12-04,1901-03-03,rep,181
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1901-12-02,1903-03-03,rep,181
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1903-11-09,1905-03-03,rep,181
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1905-12-04,1907-03-03,rep,181
M000679,Adolph Meyer,Adolph,Meyer,1842-10-19,M,Democrat,LA,1907-12-02,1909-03-03,rep,181
M001048,Grant Mouser,Grant,Mouser,1868-09-11,M,Republican,OH,1905-12-04,1907-03-03,rep,155
M001048,Grant Mouser,Grant,Mouser,1868-09-11,M,Republican,OH,1907-12-02,1909-03-03,rep,155
M001095,James Murphy,James,Murphy,1858-04-17,M,Democrat,WI,1907-12-02,1909-03-03,rep,166
O000144,Jesse Overstreet,Jesse,Overstreet,1859-12-14,M,Republican,IN,1895-12-02,1897-03-03,rep,164
O000144,Jesse Overstreet,Jesse,Overstreet,1859-12-14,M,Republican,IN,1897-03-15,1899-03-03,rep,164
O000144,Jesse Overstreet,Jesse,Overstreet,1859-12-14,M,Republican,IN,1899-12-04,1901-03-03,rep,164
O000144,Jesse Overstreet,Jesse,Overstreet,1859-12-14,M,Republican,IN,1901-12-02,1903-03-03,rep,164
O000144,Jesse Overstreet,Jesse,Overstreet,1859-12-14,M,Republican,IN,1903-11-09,1905-03-03,rep,164
O000144,Jesse Overstreet,Jesse,Overstreet,1859-12-14,M,Republican,IN,1905-12-04,1907-03-03,rep,164
O000144,Jesse Overstreet,Jesse,Overstreet,1859-12-14,M,Republican,IN,1907-12-02,1909-03-03,rep,164
P000073,William Parker,William,Parker,1847-05-05,M,Republican,SD,1907-12-02,1909-03-03,rep,177
P000156,Thomas Paynter,Thomas,Paynter,1851-12-09,M,Democrat,KY,1889-12-02,1891-03-03,rep,172
P000156,Thomas Paynter,Thomas,Paynter,1851-12-09,M,Democrat,KY,1891-12-07,1893-03-03,rep,172
P000156,Thomas Paynter,Thomas,Paynter,1851-12-09,M,Democrat,KY,1893-08-07,1895-03-03,rep,172
P000156,Thomas Paynter,Thomas,Paynter,1851-12-09,M,Democrat,KY,1907-12-02,1913-03-03,sen,172
P000413,Ernest Pollard,Ernest,Pollard,1869-04-15,M,Republican,NE,1905-12-04,1907-03-03,rep,155
P000413,Ernest Pollard,Ernest,Pollard,1869-04-15,M,Republican,NE,1907-12-02,1909-03-03,rep,155
P000445,Peter Porter,Peter,Porter,1853-10-10,M,Ind. Republican,NY,1907-12-02,1909-03-03,rep,170
P000491,Llewellyn Powers,Llewellyn,Powers,1836-10-14,M,Republican,ME,1877-10-15,1879-03-03,rep,187
P000491,Llewellyn Powers,Llewellyn,Powers,1836-10-14,M,Republican,ME,1901-12-02,1903-03-03,rep,187
P000491,Llewellyn Powers,Llewellyn,Powers,1836-10-14,M,Republican,ME,1903-11-09,1905-03-03,rep,187
P000491,Llewellyn Powers,Llewellyn,Powers,1836-10-14,M,Republican,ME,1905-12-04,1907-03-03,rep,187
P000491,Llewellyn Powers,Llewellyn,Powers,1836-10-14,M,Republican,ME,1907-12-02,1909-03-03,rep,187
P000504,Le Pratt,Le,Pratt,1852-12-14,M,Democrat,NJ,1907-12-02,1909-03-03,rep,171
R000168,John Reyburn,John,Reyburn,1845-02-07,M,Republican,PA,1889-12-02,1891-03-03,rep,179
R000168,John Reyburn,John,Reyburn,1845-02-07,M,Republican,PA,1891-12-07,1893-03-03,rep,179
R000168,John Reyburn,John,Reyburn,1845-02-07,M,Republican,PA,1893-08-07,1895-03-03,rep,179
R000168,John Reyburn,John,Reyburn,1845-02-07,M,Republican,PA,1895-12-02,1897-03-03,rep,179
R000168,John Reyburn,John,Reyburn,1845-02-07,M,Republican,PA,1905-12-04,1907-03-03,rep,179
R000168,John Reyburn,John,Reyburn,1845-02-07,M,Republican,PA,1907-12-02,1909-03-03,rep,179
R000221,Harry Richardson,Harry,Richardson,1853-01-01,M,Republican,DE,1907-12-02,1913-03-03,sen,171
R000287,John Rixey,John,Rixey,1854-08-01,M,Democrat,VA,1897-03-15,1899-03-03,rep,170
R000287,John Rixey,John,Rixey,1854-08-01,M,Democrat,VA,1899-12-04,1901-03-03,rep,170
R000287,John Rixey,John,Rixey,1854-08-01,M,Democrat,VA,1901-12-02,1903-03-03,rep,170
R000287,John Rixey,John,Rixey,1854-08-01,M,Democrat,VA,1903-11-09,1905-03-03,rep,170
R000287,John Rixey,John,Rixey,1854-08-01,M,Democrat,VA,1905-12-04,1907-03-03,rep,170
R000287,John Rixey,John,Rixey,1854-08-01,M,Democrat,VA,1907-12-02,1909-03-03,rep,170
R000563,William Ryan,William,Ryan,1860-05-10,M,Democrat,NY,1899-12-04,1901-03-03,rep,164
R000563,William Ryan,William,Ryan,1860-05-10,M,Democrat,NY,1901-12-02,1903-03-03,rep,164
R000563,William Ryan,William,Ryan,1860-05-10,M,Democrat,NY,1903-11-09,1905-03-03,rep,164
R000563,William Ryan,William,Ryan,1860-05-10,M,Democrat,NY,1905-12-04,1907-03-03,rep,164
R000563,William Ryan,William,Ryan,1860-05-10,M,Democrat,NY,1907-12-02,1909-03-03,rep,164
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1887-12-05,1889-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1889-12-02,1891-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1893-08-07,1895-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1895-12-02,1897-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1897-03-15,1899-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1899-12-04,1901-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1901-12-02,1903-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1903-11-09,1905-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1905-12-04,1907-03-03,rep,168
S000345,James Sherman,James,Sherman,1855-10-24,M,Republican,NY,1907-12-02,1909-03-03,rep,168
S000485,Campbell Slemp,Campbell,Slemp,1839-12-02,M,Republican,VA,1903-11-09,1905-03-03,rep,184
S000485,Campbell Slemp,Campbell,Slemp,1839-12-02,M,Republican,VA,1905-12-04,1907-03-03,rep,184
S000485,Campbell Slemp,Campbell,Slemp,1839-12-02,M,Republican,VA,1907-12-02,1909-03-03,rep,184
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1889-12-02,1891-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1891-12-07,1893-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1893-08-07,1895-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1895-12-02,1897-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1897-03-15,1899-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1899-12-04,1901-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1901-12-02,1903-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1903-11-09,1905-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1905-12-04,1907-03-03,rep,177
S000541,George Smith,George,Smith,1846-08-18,M,Republican,IL,1907-12-02,1909-03-03,rep,177
S000588,Madison Smith,Madison,Smith,1850-07-09,M,Democrat,MO,1907-12-02,1909-03-03,rep,174
T000098,Robert Taylor,Robert,Taylor,1850-07-31,M,Democrat,TN,1879-03-18,1881-03-03,rep,174
T000098,Robert Taylor,Robert,Taylor,1850-07-31,M,Democrat,TN,1907-12-02,1913-03-03,sen,174
W000036,George Waldo,George,Waldo,1851-01-11,M,Republican,NY,1905-12-04,1907-03-03,rep,173
W000036,George Waldo,George,Waldo,1851-01-11,M,Republican,NY,1907-12-02,1909-03-03,rep,173
W000249,Capell Weems,Capell,Weems,1860-07-07,M,Republican,OH,1903-11-09,1905-03-03,rep,164
W000249,Capell Weems,Capell,Weems,1860-07-07,M,Republican,OH,1905-12-04,1907-03-03,rep,164
W000249,Capell Weems,Capell,Weems,1860-07-07,M,Republican,OH,1907-12-02,1909-03-03,rep,164
W000466,Ariosto Wiley,Ariosto,Wiley,1848-11-06,M,Democrat,AL,1901-12-02,1903-03-03,rep,175
W000466,Ariosto Wiley,Ariosto,Wiley,1848-11-06,M,Democrat,AL,1903-11-09,1905-03-03,rep,175
W000466,Ariosto Wiley,Ariosto,Wiley,1848-11-06,M,Democrat,AL,1905-12-04,1907-03-03,rep,175
W000466,Ariosto Wiley,Ariosto,Wiley,1848-11-06,M,Democrat,AL,1907-12-02,1909-03-03,rep,175
W000469,Oliver Wiley,Oliver,Wiley,1851-01-30,M,Democrat,AL,1907-12-02,1909-03-03,rep,173
W000674,Harry Wolf,Harry,Wolf,1880-06-16,M,Democrat,MD,1907-12-02,1909-03-03,rep,144
G000090,Frank Gary,Frank,Gary,1860-03-09,M,Democrat,SC,1908-01-01,1909-03-03,sen,164
M000788,William Milton,William,Milton,1864-03-02,M,Democrat,FL,1908-01-01,1909-03-03,sen,160
S000917,John Stewart,John,Stewart,1825-11-24,M,Republican,VT,1883-12-03,1885-03-03,rep,198
S000917,John Stewart,John,Stewart,1825-11-24,M,Republican,VT,1885-12-07,1887-03-03,rep,198
S000917,John Stewart,John,Stewart,1825-11-24,M,Republican,VT,1887-12-05,1889-03-03,rep,198
S000917,John Stewart,John,Stewart,1825-11-24,M,Republican,VT,1889-12-02,1891-03-03,rep,198
S000917,John Stewart,John,Stewart,1825-11-24,M,Republican,VT,1908-01-01,1909-03-03,sen,198
W000312,George Wetmore,George,Wetmore,1846-08-02,M,Republican,RI,1895-12-02,1901-03-03,sen,178
W000312,George Wetmore,George,Wetmore,1846-08-02,M,Republican,RI,1901-12-02,1907-03-03,sen,178
W000312,George Wetmore,George,Wetmore,1846-08-02,M,Republican,RI,1908-01-01,1913-03-03,sen,178
A000091,De Alexander,De,Alexander,1846-07-17,M,Republican,NY,1897-03-15,1899-03-03,rep,178
A000091,De Alexander,De,Alexander,1846-07-17,M,Republican,NY,1899-12-04,1901-03-03,rep,178
A000091,De Alexander,De,Alexander,1846-07-17,M,Republican,NY,1901-12-02,1903-03-03,rep,178
A000091,De Alexander,De,Alexander,1846-07-17,M,Republican,NY,1903-11-09,1905-03-03,rep,178
A000091,De Alexander,De,Alexander,1846-07-17,M,Republican,NY,1905-12-04,1907-03-03,rep,178
A000091,De Alexander,De,Alexander,1846-07-17,M,Republican,NY,1907-12-02,1909-03-03,rep,178
A000091,De Alexander,De,Alexander,1846-07-17,M,Republican,NY,1909-03-15,1911-03-03,rep,178
A000112,Amos Allen,Amos,Allen,1837-03-17,M,Republican,ME,1899-12-04,1901-03-03,rep,187
A000112,Amos Allen,Amos,Allen,1837-03-17,M,Republican,ME,1901-12-02,1903-03-03,rep,187
A000112,Amos Allen,Amos,Allen,1837-03-17,M,Republican,ME,1903-11-09,1905-03-03,rep,187
A000112,Amos Allen,Amos,Allen,1837-03-17,M,Republican,ME,1905-12-04,1907-03-03,rep,187
A000112,Amos Allen,Amos,Allen,1837-03-17,M,Republican,ME,1907-12-02,1909-03-03,rep,187
A000112,Amos Allen,Amos,Allen,1837-03-17,M,Republican,ME,1909-03-15,1911-03-03,rep,187
B000135,Charles Barclay,Charles,Barclay,1844-05-09,M,Republican,PA,1907-12-02,1909-03-03,rep,180
B000135,Charles Barclay,Charles,Barclay,1844-05-09,M,Republican,PA,1909-03-15,1911-03-03,rep,180
B000155,William Barnard,William,Barnard,1852-10-25,M,Republican,IN,1909-03-15,1911-03-03,rep,171
B000203,George Bartlett,George,Bartlett,1869-11-30,M,Democrat,NV,1907-12-02,1909-03-03,rep,154
B000203,George Bartlett,George,Bartlett,1869-11-30,M,Democrat,NV,1909-03-15,1911-03-03,rep,154
B000378,Joseph Bennett,Joseph,Bennett,1859-04-21,M,Republican,KY,1905-12-04,1907-03-03,rep,165
B000378,Joseph Bennett,Joseph,Bennett,1859-04-21,M,Republican,KY,1907-12-02,1909-03-03,rep,165
